,Job Title,Rating,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
661,Senior Data Scientist,4.4,"Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,"Entefy
", CA,1,8,1,0,0,0,0
662,Senior Scientist (Neuroscience),3.5,"Marlborough, MA","Marlborough, MA",1001 to 5000 employees,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,"Sunovion
", MA,1,10,1,0,0,0,1
663,Marketing Data Analyst,3.6,"Highland, CA","Highland, CA",1001 to 5000 employees,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,0,0,35,62,48.5,"San Manuel Casino
", CA,1,34,0,0,0,0,1
664,Machine Learning Engineer - Regulatory,3.7,"Lenexa, KS","Chicago, IL",501 to 1000 employees,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,"Cboe Global Markets
", KS,0,47,1,0,0,0,1
665,Data Engineer,3.4,"Houston, TX","Irvine, CA",501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80.0,"Trace3
", TX,0,18,1,0,1,0,1
666,Medical Laboratory Scientist,4.0,"Burleson, TX","Arlington, TX",1001 to 5000 employees,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,18,25,21.5,"Texas Health Huguley Hospital
", TX,0,43,0,0,0,1,0
667,Principal Data Scientist,3.7,"San Jose, CA","Falls Church, VA",10000+ employees,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173.0,"Northrop Grumman
", CA,0,81,1,0,0,0,0
668,R&D Specialist/ Food Scientist,2.4,"Hoopeston, IL","Flower Mound, TX",501 to 1000 employees,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,"Teasdale Latin Foods
", IL,0,-1,0,0,0,0,0
669,Data Engineer,3.5,"Phoenix, AZ","Campbell, CA",501 to 1000 employees,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,"Saama Technologies Inc
", AZ,0,23,1,0,1,0,0
670,"Associate Principal Scientist, Pharmacogenomics",3.9,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95.0,"AstraZeneca
", MD,0,107,0,0,0,0,0
671,Data Scientist - Systems Engineering,3.2,"Bedford, MA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,"MITRE
", MA,1,62,1,0,0,0,1
672,Senior Data Scientist,4.4,"Cincinnati, OH","Cincinnati, OH",201 to 500 employees,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,-1,0,0,82,132,107.0,"The David J. Joseph Company
", OH,1,135,1,0,0,1,0
673,Data Scientist SR,3.9,"Charlottesville, VA","Reston, VA",501 to 1000 employees,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",0,0,85,139,112.0,"The Buffalo Group
", VA,0,10,1,0,1,0,0
674,Data Scientist,3.4,"Washington, DC","Houston, TX",51 to 200 employees,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,72,121,96.5,"CompQsoft
", DC,0,23,1,0,0,0,0
675,"Scientist, Bacteriology",2.1,"Concord, CA","Concord, CA",201 to 500 employees,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,74,149,111.5,"Cerus Corporation
", CA,1,-1,0,0,0,0,1
676,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,"Cambridge, MA","OSAKA, Japan",10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,"Takeda Pharmaceuticals
", MA,0,239,0,0,1,1,1
677,Data Scientist,3.4,"New York, NY","Norwalk, CT",201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95.0,"Remedy BPCI Partners, LLC.
", NY,0,9,1,0,1,1,0
678,Data Scientist,4.0,"New York, NY","New York, NY",501 to 1000 employees,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,"Strategic Financial Solutions
", NY,1,13,1,0,0,0,1
679,Senior Data Scientist,4.4,"Chicago, IL","Chicago, IL",201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,"Maven Wave Partners
", IL,1,12,1,0,0,1,1
680,Senior Research Scientist-Machine Learning,2.6,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,"Software Engineering Institute
", PA,1,36,0,0,0,0,0
681,Principal Data Scientist,3.2,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,194.0,"The Climate Corporation
", CA,1,14,0,0,0,1,1
682,Clinical Laboratory Scientist,3.7,"Vail, CO","Vail, CO",501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,24,39,31.5,"Vail Health
", CO,1,54,0,0,0,0,0
683,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,"Salt Lake City, UT","Salt Lake City, UT",10000+ employees,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,35,65,50.0,"The Church of Jesus Christ of Latter-day Saints
", UT,1,-1,0,0,0,1,1
684,Data Scientist,3.5,"New York, NY","New York, NY",201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,77,132,104.5,"Crossix Solutions
", NY,1,15,1,0,1,1,1
685,Data Scientist,4.3,"Phoenix, AZ","Brea, CA",201 to 500 employees,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,51,88,69.5,"Solugenix Corporation
", AZ,0,51,1,0,0,0,1
686,Data Scientist,2.6,"Irvine, CA","Irvine, CA",10000+ employees,1997,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,101,141,121.0,"West Coast University
", CA,1,23,1,0,0,0,0
687,Data Engineer - Consultant (Charlotte Based),4.2,"Charlotte, NC","Chicago, IL",201 to 500 employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,59,112,85.5,"Clarity Insights
", NC,0,12,1,0,0,0,1
688,Data Engineer,3.1,"Aliso Viejo, CA","Seoul, South Korea",1001 to 5000 employees,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113.0,"NCSOFT
", CA,0,23,1,0,1,1,1
689,Data Scientist (Warehouse Automation),3.8,"San Francisco, CA","Paris, France",201 to 500 employees,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),-1,0,0,79,127,103.0,"SoftBank Robotics
", CA,0,15,1,0,0,1,0
690,"Scientist, Immuno-Oncology",3.9,"Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62,119,90.5,"GSK
", MA,0,190,0,0,0,1,0
691,Senior Data Scientist,4.3,"Los Angeles, CA","Los Angeles, CA",51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,0,0,119,187,153.0,"Factual
", CA,1,12,1,0,1,0,1
692,Jr. Data Scientist,3.2,"McLean, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,81,132,106.5,"MITRE
", VA,0,62,1,0,1,0,1
693,Senior Data Scientist,5.0,"Ann Arbor, MI","Ann Arbor, MI",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,1,120,140,130.0,"SkySync
", MI,1,9,0,0,0,0,1
694,Products Data Analyst II,3.3,"Dublin, CA","Dublin, CA",1001 to 5000 employees,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90,157,123.5,"TriNet
", CA,1,32,0,0,0,0,1
695,Data Architect / Data Modeler,4.3,"New York, NY","New York, NY",1001 to 5000 employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,63,110,86.5,"Medidata Solutions
", NY,1,21,0,0,0,1,1
696,Analytics Manager - Data Mart,3.5,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,42,86,64.0,"Central California Alliance for Health
", CA,1,24,0,0,0,0,0
697,Lead Data Analyst,3.9,"New York, NY","New York, NY",201 to 500 employees,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1,0,0,32,62,47.0,"Signpost
", NY,1,10,0,0,1,0,0
698,Data Science Engineer - Mobile,4.0,"San Jose, CA","San Jose, CA",10000+ employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116,208,162.0,"Adobe
", CA,1,38,1,0,0,0,1
699,Senior Data Scientist Oncology,3.9,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140.0,"AstraZeneca
", MD,0,107,1,0,0,0,1
700,Data Scientist,3.4,"Olympia, WA","Centennial, CO",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,0,65,113,89.0,"DatamanUSA, LLC
", WA,0,-1,0,0,0,0,0
701,Sr. Data Engineer - Contract-to-Hire (Java),3.0,"Knoxville, TN","Knoxville, TN",10000+ employees,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98.0,"Pilot Flying J Travel Centers LLC
", TN,1,62,1,0,0,0,0
702,Senior Data Scientist - R&D Oncology,3.9,"New York, NY","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137.0,"AstraZeneca
", NY,0,107,1,0,0,0,0
703,Data Engineer,4.0,"Denver, CO","Denver, CO",501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,74,124,99.0,"Pinnacol Assurance
", CO,1,105,1,0,0,1,0
704,Food Scientist - Developer,3.3,"Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,0,0,40,68,54.0,"Palermo's Pizza
", WI,1,56,0,0,0,0,0
705,Senior Data Engineer,3.2,"Franklin, TN","Indianapolis, IN",1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,76,142,109.0,"Equian LLC
", TN,0,16,0,0,0,1,1
706,Data Engineer,3.4,"Rockville, MD","Reston, VA",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,76,142,109.0,"MetroStar Systems
", MD,0,21,0,0,0,1,0
707,Senior Data Scientist,4.4,"Natick, MA","Natick, MA",1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1,0,0,108,171,139.5,"MathWorks
", MA,1,36,1,0,0,0,0
708,"Director II, Data Science - GRM Actuarial",3.3,"Chicago, IL","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,202,306,254.0,"Liberty Mutual Insurance
", IL,0,108,1,0,0,0,0
709,Machine Learning Engineer,3.2,"New York, NY","New York, NY",1001 to 5000 employees,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Qlik, Tableau Software, Informatica",0,0,91,159,125.0,"Information Builders
", NY,1,45,1,0,0,1,1
710,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,"Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,80,133,106.5,"Novartis
", MA,0,24,1,0,0,0,0
711,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,"Millville, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,21,34,27.5,"Beebe Healthcare
", DE,0,85,0,0,0,0,0
712,"Scientist, Molecular/Cellular Biologist",2.9,"South San Francisco, CA","San Francisco, CA",201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",0,0,49,97,73.0,"Audentes Therapeutics
", CA,0,8,0,0,0,0,0
713,Staff Scientist-Downstream Process Development,2.7,"Rockville, MD","Rockville, MD",201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,49,113,81.0,"Advanced BioScience Laboratories
", MD,1,59,0,0,0,0,1
714,Data Scientist,3.2,"Philadelphia, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,96,161,128.5,"Numeric, LLC
", PA,0,-1,1,0,1,1,0
715,Scientist - Analytical Services,3.1,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,134,99.5,"Reynolds American
", NC,1,145,0,0,0,0,1
716,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",4.0,"South San Francisco, CA","Sunnyvale, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Ancestry, Verily Life Sciences, Abbott Laboratories",0,0,59,125,92.0,"23andMe
", CA,0,14,0,0,0,1,1
717,Associate Data Analyst- Graduate Development Program,3.3,"Richfield, OH","Richfield, OH",501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,0,0,32,59,45.5,"National Interstate
", OH,1,31,0,0,0,0,0
718,Sr. Data Engineer,4.5,"Indianapolis, IN","Indianapolis, IN",51 to 200 employees,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1,0,0,87,158,122.5,"Moser Consulting
", IN,1,24,1,0,1,1,0
719,Clinical Data Analyst,3.0,"Tampa, FL","Tampa, FL",1001 to 5000 employees,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",0,0,27,48,37.5,"Greenway Health
", FL,1,43,0,0,0,0,1
720,IT Associate Data Analyst,3.7,"Worcester, MA","Worcester, MA",5001 to 10000 employees,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,39,69,54.0,"The Hanover Insurance Group
", MA,1,168,0,0,0,0,0
721,Business Data Analyst,3.8,"New York, NY","New York, NY",1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,36,71,53.5,"Fareportal
", NY,1,18,1,0,0,0,1
722,Senior Insurance Data Scientist,3.9,"Chicago, IL","Chicago, IL",5001 to 10000 employees,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1,0,0,107,173,140.0,"TransUnion
", IL,1,52,1,0,0,0,1
723,Senior Data Science Systems Engineer,3.2,"Hampton, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,56,99,77.5,"MITRE
", VA,0,62,0,0,0,0,0
724,ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,"Cambridge, MA","Cambridge, MA",1 to 50 employees,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,1,1,25,28,26.5,"Mcphail Associates
", MA,1,44,0,0,0,0,1
725,Senior Scientist - Regulatory Submissions,3.1,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,80,155,117.5,"Reynolds American
", NC,1,145,0,0,0,0,1
726,Scientist - Biomarker and Flow Cytometry,2.4,"San Diego, CA","San Diego, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,0,0,43,98,70.5,"Crown Bioscience
", CA,1,14,0,0,0,0,0
727,Revenue Analytics Manager,4.8,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,0,0,45,78,61.5,"HOVER
", CA,1,9,0,0,0,0,1
728,Sr. Scientist Method Development,2.9,"Marietta, GA","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,50,110,80.0,"Q2 Solutions
", GA,0,5,0,0,0,0,1
729,"Associate Scientist, LC/MS Biologics",2.9,"Ithaca, NY","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,44,96,70.0,"Q2 Solutions
", NY,0,5,0,0,0,0,1
730,"Research Scientist, Immunology - Cancer Biology",-1.0,"Cambridge, MA","San Mateo, CA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,1,100,140,120.0,Kronos Bio, MA,0,-1,0,0,0,0,1
731,IT - Data Engineer II,3.4,"Quincy, MA","Quincy, MA",1001 to 5000 employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,61,119,90.0,"Arbella Insurance
", MA,1,32,0,0,1,0,1
732,Machine Learning Engineer (NLP),4.1,"Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,-1,0,0,80,142,111.0,"CK-12 Foundation
", CA,1,13,1,0,0,1,1
733,Senior Data Analyst,3.9,"San Francisco, CA","San Francisco, CA",51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,99,178,138.5,"Life360
", CA,1,12,1,0,0,0,0
734,Data Science Project Manager,3.6,"Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,37,100,68.5,"MassMutual
", MA,0,169,0,0,0,0,1
735,Data Engineer,3.9,"San Francisco, CA","San Francisco, CA",201 to 500 employees,2011,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Belly, SpotOn",0,0,62,113,87.5,"Fivestars
", CA,1,9,1,0,0,1,1
736,"Principal, Data Science - Advanced Analytics",3.6,"Plymouth Meeting, PA","Durham, NC",10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),"PPD, INC Research, PRA Health Sciences",0,0,86,137,111.5,"IQVIA
", PA,0,3,0,0,0,0,0
737,"Sr Scientist, Immuno-Oncology - Oncology",3.9,"Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,58,111,84.5,"GSK
", MA,0,190,0,0,0,1,0
